title,authors,id,source,date,url,abstract
The effects of supplementation with  P-Synephrine  alone and in combination with caffeine on resistance exercise performance,"Nicholas A. Ratamess, Jill A. Bush, Jie Kang, William J. Kraemer, Sidney J. Stohs, Vincenzo G. Nocer...",PMC4573476,PMC,2015-09-17,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4573476/,"This study investigated the effects of p-synephrine alone and with caffeine on resistance exercise performance. Supplementation with p-synephrine and caffeine significantly increased repetitions and volume load, particularly in later sets."
Various Effects of Omega 3 and Omega 3 Plus Vitamin E Supplementations on Serum Glucose Level and Insulin Resistance in Patients with Coronary Artery Disease,"Somayeh SABOORI, Mahmoud DJALALI, Esmaeil YOUSEFI RAD, Ebrahim Nematipour, Ali Akbar SABOOR-YARAGHI,...",PMC5182255,Iranian Journal of Public Health,2016-11-01,,"This study investigated the effects of omega 3 and vitamin E supplementation on glucose and insulin levels in coronary artery disease patients. Co-administering omega 3 and vitamin E beneficially decreased insulin and insulin resistance, while omega 3 alone increased glucose."
"The effect of supplementation with vitamins A, B, C, D, and E on disease severity and inflammatory responses in patients with COVID-19: a randomized clinical trial","Mohammad Taghi Beigmohammadi, Sama Bitarafan, Azin Hoseindokht, Alireza Abdollahi, Laya Amoozadeh, D...",PMC8590866,Trials,2021-11-14,https://doi.org/10.1186/s13063-021-05795-4,"This study investigated the impact of vitamin A, B, C, D, and E supplementation on COVID-19 patients in the ICU. Vitamin supplementation improved inflammatory markers and disease severity, but did not significantly affect mortality or prolonged hospitalization after adjustments."
The effects of d-aspartic acid supplementation in resistance-trained men over a three month training period: A randomised controlled trial,"Geoffrey W. Melville, Jason C. Siegler, Paul W. M. Marshall",PMC5571970,PLoS ONE,2017-08-25,https://doi.org/10.1371/journal.pone.0182630,"This study investigated the effects of d-aspartic acid supplementation on resistance-trained men over three months. D-aspartic acid did not alter testosterone levels but reduced estradiol, while both groups saw similar strength and muscle growth."
Training and Adaptation of Beef Calves to Precision Supplementation Technology for Individual Supplementation in Grazing Systems,"Joshua L. Jacobs, Matt J. Hersom, John G. Andrae, Susan K. Duckett",PMC10525824,Animals : an Open Access Journal from MDPI,2023-09-09,https://doi.org/10.3390/ani13182872,Beef calves were trained to use precision feeders for individual supplementation. The study assessed adaptation rates and feeding patterns of different calf groups to this technology.
Combined Effects of Exercise and Broccoli Supplementation on Metabolic and Lipoprotein Biomarkers in Adults with Type 2 Diabetes: A Randomized Controlled Trial,"Maryam Delfan, Masoumeh Gharedaghi, Farzaneh Zeynali, Rawad El Hage, Anthony C. Hackney, Halil İbrah...",PMC12430646,PMC,2025-08-23,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12430646/,This study examined the effects of exercise and broccoli supplementation on T2DM adults. Combining both interventions yielded the most significant improvements in metabolic and lipoprotein biomarkers.
"Beetroot Plus Vitamin C for Performance and Recovery: Protocol of a Double‐Blind, Placebo‐Controlled, Randomized Crossover Trial in Semi‐Professional Wrestlers",Maedeh Nojoumi; Alireza Hosseini Kakhki; Mohammad Ali Sardar; Ali Jafari; Ali Jafarzadeh Esfehani; R...,PMC13136499,biomedrxiv,2026-05-03,https://doi.org/10.1002/hsr2.72218,"This study protocol outlines a double-blind, placebo-controlled trial investigating beetroot and vitamin C supplementation in semi-professional wrestlers. It aims to assess the effects on anaerobic power, fatigue, and recovery markers. The research will use Wingate tests to measure performance changes."
A Single Dose of Beetroot Juice Does Not Change Blood Pressure Response Mediated by Acute Aerobic Exercise in Hypertensive Postmenopausal Women,"Ana Luiza Amaral, Igor M. Mariano, Victor Hugo V. Carrijo, Tállita Cristina F. de Souza, Jaqueline P...",PMC6627101,PMC,2019-06-13,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6627101/,"This study investigated if beetroot juice enhances post-exercise blood pressure reduction in hypertensive postmenopausal women. Acute beetroot juice intake did not alter blood pressure responses after aerobic exercise, despite increasing salivary nitrite levels."
Effect of milk fat globule membrane supplementation on motor unit adaptation following resistance training in older adults,"Kohei Watanabe, Aleš Holobar, Aya Tomita, Yukiko Mita",PMC7322501,Physiological Reports,2020-06-29,https://doi.org/10.14814/phy2.14491,This study examined the effect of milk fat globule membrane (MFGM) supplementation on motor unit adaptation during resistance training in older adults. MFGM supplementation maintained higher motor unit firing rates and altered firing patterns compared to placebo.
Lower Dietary and Circulating Vitamin C in Middle- and Older-Aged Men and Women Are Associated with Lower Estimated Skeletal Muscle Mass,"Lucy N Lewis, Richard P G Hayhoe, Angela A Mulligan, Robert N Luben, Kay-Tee Khaw, Ailsa A Welch",PMC7549302,PMC,2020-10-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7549302/,This study examined the relationship between vitamin C intake and levels with skeletal muscle mass in middle-aged and older adults. Lower dietary and circulating vitamin C were associated with lower estimated skeletal muscle mass.
Melatonin Supplement Plus Exercise Effectively Counteracts the Challenges of Isoproterenol-Induced Cardiac Injury in Rats,"Md. Mahbubur Rahman, Dong Kwon Yang",PMC9953439,PMC,2023-02-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9953439/,This study investigated the combined effects of exercise and melatonin on isoproterenol-induced cardiac injury in rats. The combination treatment effectively counteracted cardiac injury by preserving mitochondrial function and reducing oxidative stress.
"Short-Term Beetroot Juice Supplementation Enhances Strength, Reduces Fatigue, and Promotes Recovery in Physically Active Individuals: A Randomized, Double-Blind, Crossover Trial","Atef Salem, Achraf Ammar, Mohamed Kerkeni, Mohamed Ali Boujelbane, Ayse Merve Uyar, Leonard Moritz K...",PMC12113839,PMC,2025-05-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12113839/,"Short-term beetroot juice supplementation was studied in resistance-trained males. It significantly increased repetitions completed and reduced muscle soreness, suggesting enhanced strength and recovery."
"Metabolomic Analysis of Vitamin E Supplement Use in the Prostate, Lung, Colorectal, and Ovarian Cancer Screening Trial","Jungeun Lim, Hyokyoung G. Hong, Stephanie J. Weinstein, Mary C. Playdon, Amanda J. Cross, Rachael St...",PMC10343751,Nutrients,2023-06-22,https://doi.org/10.3390/nu15132836,"This study analyzed serum metabolomic profiles in relation to vitamin E dosages from a cancer screening trial. Vitamin E supplementation was associated with changes in various metabolites, including steroid hormones, with sex-specific differences observed."
"Effects of Beetroot Juice Supplementation on Performance and Fatigue in a 30-s All-Out Sprint Exercise: A Randomized, Double-Blind Cross-Over Study","Eduardo Cuenca, Pablo Jodra, Alberto Pérez-López, Liliana G. González-Rodríguez, Sandro Fernandes da...",PMC6164999,PMC,2018-09-04,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6164999/,"Beetroot juice supplementation was studied for its effects on a 30-second all-out sprint exercise. Beetroot juice improved peak and mean power output and reduced time to peak power, but did not affect fatigue."
"Acute effects of combined supplementation of L-arginine and citrulline malate on aerobic, anaerobic, and CrossFit exercise performance","Saranya Selvaraj, Leonidas Petridis, Hanna Majtényi, Henrietta Bartha, Ákos Tóth, Katinka Utczás, Ma...",PMC12475454,PMC,2025-09-26,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12475454/,"This study examined the effects of L-arginine and citrulline malate supplementation on aerobic, anaerobic, and CrossFit performance in trained men. No significant performance improvements were found compared to placebo, except for a slightly faster peak power in one test."
Neither Beetroot Juice Supplementation nor Increased Carbohydrate Oxidation Enhance Economy of Prolonged Exercise in Elite Race Walkers,"Louise M. Burke, Rebecca Hall, Ida A. Heikura, Megan L. Ross, Nicolin Tee, Georgina L. Kent, Jamie W...",PMC8398364,PMC,2021-08-12,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8398364/,Beetroot juice and increased carbohydrate availability strategies were tested in elite race walkers. Neither approach improved exercise economy or substrate oxidation rates.
"Optimizing vitamin supplementation via reference interval update of vitamins A, E, B1, and B6 using HPLC","Andrea Caballero, Gonzalo Gonzalez-Silva, Pablo Gabriel-Medina, Marc Cuadros, Alfonso Ayora, Albert ...",PMC11936734,Journal of Clinical Biochemistry and Nutrition,2025-03-01,https://doi.org/10.3164/jcbn.24-155,"Reference intervals for vitamins A, E, B1, and B6 were updated for an adult population using HPLC. The new values differ from manufacturer recommendations and may improve deficiency detection."
Sake Protein Supplementation Affects Exercise Performance and Biochemical Profiles in Power-Exercise-Trained Mice,"Yi-Ming Chen, Che-Li Lin, Li Wei, Yi-Ju Hsu, Kuan-Neng Chen, Chi-Chang Huang, Chin-Hsung Kao",PMC4772068,PMC,2016-02-20,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4772068/,A power exercise training program was used to study the effects of sake protein supplementation in mice. Sake protein supplementation enhanced anti-fatigue activity and improved biochemical profiles in trained mice.
The effect of almond consumption on elements of endurance exercise performance in trained athletes,"Muqing Yi, Jinde Fu, Lili Zhou, Hong Gao, Chenguang Fan, Jing Shao, Baohua Xu, Qirong Wang, Juntao L...",PMC4031978,PMC,2014-01-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4031978/,This study examined the effects of almond consumption on endurance exercise performance in trained athletes. Almonds improved cycling distance and enhanced carbohydrate utilization and oxygen efficiency during exercise compared to a placebo.
The Effects of Hyperhydrating Supplements Containing Creatine and Glucose on Plasma Lipids and Insulin Sensitivity in Endurance-Trained Athletes,"Thelma P. Polyviou, Yannis P. Pitsiladis, Carlos Celis-Morales, Benjamin Brown, John R. Speakman, Da...",PMC4488253,Journal of Amino Acids,2015-01-01,https://doi.org/10.1155/2015/352458,"This study investigated the impact of creatine, glycerol, and glucose supplements, with and without alpha lipoic acid, on endurance athletes. Supplementation increased plasma triglycerides and the triglyceride to HDL-cholesterol ratio, effects not mitigated by alpha lipoic acid."
Benfotiamine Supplementation Increases Thiamine in Muscle of Endurance-Trained Mice and Affects the Energy Metabolism,"Álisson C. Gonçalves, Jéssica F. Vieira, Ana Carolina N. Rodrigues, Eddie F. C. Murta, Júlio S. Marc...",PMC11449553,Journal of Nutrition and Metabolism,2024-01-01,https://doi.org/10.1155/2024/6102611,Benfotiamine supplementation increased thiamine levels in endurance-trained mice. It altered muscle energy metabolism but did not improve endurance performance.
Effects of 4-Week Creatine Supplementation Combined with Complex Training on Muscle Damage and Sport Performance,"Chia-Chi Wang, Chu-Chun Fang, Ying-Hsian Lee, Ming-Ta Yang, Kuei-Hui Chan",PMC6265971,PMC,2018-11-02,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6265971/,This study investigated the effects of 4-week creatine supplementation with complex training on athletes. Creatine supplementation improved maximal strength and reduced muscle damage biomarkers compared to placebo.
High Baseline Vitamin C Levels Do Not Prevent a Positive Outcome of a Lifestyle Intervention,"Matthias Blüher, Michael Stumvoll, C. Ronald Kahn, Michael Ristow",PMC4392935,Diabetes Care,2010-01-01,https://doi.org/10.2337/dc09-1725,
Vitamin D status and its relation to exercise performance and iron status in young ice hockey players,"Joanna Orysiak, Joanna Mazur-Rozycka, John Fitzgerald, Michal Starczewski, Jadwiga Malczewska-Lenczo...",PMC5891016,PMC,2018-04-09,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5891016/,"This study examined vitamin D levels in young ice hockey players and their relation to exercise performance and iron status. Vitamin D insufficiency was common, but no association was found with performance or iron markers."
Oral vitamin C supplementation to patients with myeloid cancer on azacitidine treatment: Normalization of plasma vitamin C induces epigenetic changes,"Linn Gillberg, Andreas D. Ørskov, Ammar Nasif, Hitoshi Ohtani, Zachary Madaj, Jakob W. Hansen, Nicol...",PMC6798470,Clinical Epigenetics,2019-10-17,https://doi.org/10.1186/s13148-019-0739-5,"This study investigated oral vitamin C supplementation in myeloid cancer patients treated with azacitidine. Normalizing plasma vitamin C levels increased the 5hmC/5mC ratio, suggesting enhanced DNMTi effects."
Antioxidant-independent activities of alpha-tocopherol,"Matthew Chen, Mikel Ghelfi, Jia-Fei Poon, Nayeon Jeon, Natalie Boccalon, Michael Rubsamen, Stephen V...",PMC11968272,PMC,2025-02-18,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11968272/,"A novel alpha-tocopherol analog lacking antioxidant activity was synthesized and studied. This analog modulated gene expression similarly to alpha-tocopherol, indicating antioxidant-independent biological activities."
"Effects of Beetroot Juice Supplementation on Cognitive Function, Aerobic and Anaerobic Performances of Trained Male Taekwondo Athletes: A Pilot Study","Hossein Miraftabi, Zahra Avazpoor, Erfan Berjisian, Amir Sarshin, Sajjad Rezaei, Raúl Domínguez, Rei...",PMC8507686,PMC,2021-09-28,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8507686/,"This pilot study examined the effects of two doses of beetroot juice on taekwondo athletes' performance and cognitive function. The 400 mg dose of beetroot juice improved cognitive function after a performance test, though no significant performance differences were found."
Omega-3 dietary supplementation combined with exercise to keep telomere integrity in the liver of aged obese female mice,"Paola Elizabeth Gámez-Macías, Elisa Félix-Soriano, Neira Sáinz, Amelia Martí del Moral, Sonia García...",PMC12855355,PMC,2026-01-29,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12855355/,This study investigated the effects of omega-3 and exercise on liver telomere length in aged obese mice. Combined omega-3 and exercise prevented telomere shortening and improved antioxidant gene expression.
Effect of 10 Week Beta-Alanine Supplementation on Competition and Training Performance in Elite Swimmers,"Weiliang Chung, Greg Shaw, Megan E. Anderson, David B. Pyne, Philo U. Saunders, David J. Bishop, Lou...",PMC3497003,PMC,2012-10-09,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3497003/,This study investigated beta-alanine's effect on elite swimmers' training and competition performance over 10 weeks. Beta-alanine supplementation showed minimal impact on swimming performance in real-world settings.
Effects of Maltodextrin–Fructose Supplementation on Inflammatory Biomarkers and Lipidomic Profile Following Endurance Running: A Randomized Placebo-Controlled Cross-Over Trial,"Stefano Righetti, Alessandro Medoro, Francesca Graziano, Luca Mondazzi, Serena Martegani, Francesco ...",PMC11434986,Nutrients,2024-09-12,https://doi.org/10.3390/nu16183078,This study investigated the effects of maltodextrin–fructose supplementation on endurance runners. The supplementation significantly reduced post-exercise inflammation and metabolic stress.
Aging Brain: Prevention of Oxidative Stress by Vitamin E and Exercise,Sambe Asha Devi,PMC5823232,PMC,2009-01-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5823232/,This study investigated how vitamin E and exercise affect the aging brain's cognitive decline. Findings suggest these interventions can slow decline by reducing oxidative stress and potentially acting synergistically.
Molecular control of endurance training adaptation in male mouse skeletal muscle,"Regula Furrer, Barbara Heim, Svenia Schmid, Sedat Dilbaz, Volkan Adak, Karl J. V. Nordström, Danilo ...",PMC10663156,Nature Metabolism,2023-09-11,https://doi.org/10.1038/s42255-023-00891-y,"This study investigated the molecular changes in male mouse skeletal muscle following endurance training and acute exercise. Training significantly alters the muscle's transcriptional response to exercise, with factors like PGC-1α being crucial for adaptation."
Estimation of Vitamin C Intake Requirements Based on Body Weight: Implications for Obesity,"Anitra C. Carr, Gladys Block, Jens Lykkesfeldt",PMC9003354,PMC,2022-03-31,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9003354/,"This study estimated vitamin C intake needs based on body weight. Higher body weight requires more vitamin C to maintain comparable plasma levels, suggesting current recommendations may be insufficient for heavier individuals."
Influence of beetroot juice supplementation on intermittent exercise performance,"Lee J. Wylie, Stephen J. Bailey, James Kelly, James R. Blackwell, Anni Vanhatalo, Andrew M. Jones",PMC4717163,PMC,2015-11-27,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4717163/,"This study investigated the effect of beetroot juice supplementation on intermittent exercise performance in male team-sport players. Beetroot juice improved performance in short, repeated sprints with brief recovery, but not in longer intervals or those with extended recovery."
Bioavailability of vitamin C from kiwifruit in non-smoking males:,determination of ‘healthy’ and ‘optimal’ intakes,PMC4153093,PMC,2012-01-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4153093/,"This study investigated vitamin C absorption from kiwifruit in males. One kiwifruit daily achieved healthy plasma vitamin C levels, while two daily saturated plasma levels."
l -Arginine and Beetroot Extract Supplementation in the Prevention of Sarcopenia,"Alfredo Córdova-Martínez, Alberto Caballero-García, Hugo J. Bello, Antoni Pons-Biescas, David C. Nor...",PMC8954952,PMC,2022-02-26,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8954952/,"This study investigated the effects of l-arginine and beetroot extract supplementation on muscle function in older adults over six weeks. Beetroot extract showed some benefits for women's muscle functionality and men's sprint performance, while l-arginine had no significant impact."
"Acute beetroot juice supplementation enhances judo-specific performance, explosive power, and muscular strength in recreational adolescent judokas: a randomized crossover trial","Abdullah Demirli, Eda Gökçelik, Abdorreza Eghbal Moghanlou, Muhammed Hüseyin Ocak, Merve Terzi, Emre...",PMC12527901,PMC,2025-10-02,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12527901/,"Acute beetroot juice supplementation was studied in adolescent judokas. It enhanced judo-specific performance, explosive power, and muscular strength compared to a placebo."
Cordycepin combined with antioxidant effects improves fatigue caused by excessive exercise,"Chunfang Cheng, Shasha Zhang, Chong Chen, Yanchun Gong, Kaizhi Ding, Guoyin Li, Wei Jiang, Zhenyu Zh...",PMC11891301,PMC,2025-03-09,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11891301/,Cordycepin was studied for its anti-fatigue effects in mice subjected to excessive exercise. Cordycepin improved exercise performance and cognitive function by reducing fatigue metabolites and oxidative stress.
"Effect of beetroot or beetroot plus vitamin C supplementation on cardiovascular function in patients with coronary artery disease: protocol for a double-blind, placebo-controlled, randomised trial","Leila Sadat Bahrami, Mohsen Mohebaty, Seyyed Mostafa Arabi, Hamed Tabesh, Mohsen Nematy, Reza Rezvan...",PMC9204440,PMC,2022-01-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9204440/,This study investigates the effects of beetroot and beetroot plus vitamin C supplementation on cardiovascular function in patients with coronary artery disease. The trial will assess changes in various cardiovascular markers over four weeks of supplementation.
Acclimation Training Improves Endurance Cycling Performance in the Heat without Inducing Endotoxemia,"Joshua H. Guy, David B. Pyne, Glen B. Deakin, Catherine M. Miller, Andrew M. Edwards",PMC4965461,PMC,2016-07-29,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4965461/,This study investigated the effects of short-term heat training on endurance cycling performance and immune responses. Heat training improved cycling performance without causing significant immune system challenges.
Effects of exercise training with short‐duration intermittent hypoxia on endurance performance and muscle metabolism in well‐trained mice,Junichi Suzuki,PMC6643079,PMC,2019-07-21,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6643079/,This study investigated the effects of intermittent hypoxia combined with exercise training on endurance in mice. Intermittent hypoxia enhanced endurance training and hybrid training by improving fatty acid and pyruvate oxidation.
Effect of Beetroot Juice Supplementation on Aerobic Capacity in Female Athletes: A Randomized Controlled Study  †,"Jekaterina Neteca, Una Veseta, Inga Liepina, Katrina Volgemute, Maija Dzintare, Dmitry Babarykin",PMC11723218,PMC,2024-12-27,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11723218/,"This study investigated the impact of beetroot juice on female endurance athletes' aerobic capacity. Beetroot juice supplementation significantly improved ventilation, respiratory equivalents, and heart rate, suggesting enhanced oxygen utilization."
"Resistance Training Improves Muscle Strength and Function, Regardless of Protein Supplementation, in the Mid- to Long-Term Period after Gastric Bypass","Gabriela S. Oliveira, Flávio T. Vieira, Fernando Lamarca, Ricardo M. Lima, Kênia M. B. Carvalho, Eli...",PMC8746810,Nutrients,2021-12-21,https://doi.org/10.3390/nu14010014,"Resistance training was studied in individuals 2-7 years post-gastric bypass, with or without protein supplementation. Resistance training alone, or with protein, improved muscle strength and physical function."
Effect of a Diet Supplemented with α-Tocopherol and β-Carotene on ATP and Antioxidant Levels after Hepatic Ischemia-Reperfusion,"Pilar Codoñer-Franch, Pilar Muñiz, Esperanza Gasco, Juan V. Domingo, Victoria Valls-Belles",PMC2459247,PMC,2008-07-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2459247/,"This study investigated the effects of α-tocopherol and β-carotene supplementation on rat livers subjected to ischemia-reperfusion. Supplementation improved antioxidant and energetic states, enhancing ATP recovery and altering antioxidant enzyme profiles."
"Comparing Palm Oil, Tocotrienol-Rich Fraction and α-Tocopherol Supplementation on the Antioxidant Levels of Older Adults","Nor Helwa Ezzah Nor Azman, Jo Aan Goon, Siti Madiani Abdul Ghani, Zalina Hamid, Wan Zurinah Wan Ngah",PMC6025588,PMC,2018-05-28,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6025588/,"This study compared the effects of tocotrienol-rich fraction (TRF) and alpha-tocopherol (α-TF) on antioxidant levels in older adults. TRF supplementation significantly increased SOD activity, particularly in females, and improved the GSH/GSSG ratio in females."
Effects of branched-chain amino acid- and vitamin D-containing high-protein food supplementation plus exercise on elderly people with decreased physical functions,"Yoshihiro Nakamura, Takuji Yokoe, Koki Ouchi, Taro Funamoto, Hiroyuki Kimura, Koichiro Hamada, Hidek...",PMC12229038,BMC Geriatrics,2025-07-05,https://doi.org/10.1186/s12877-025-06177-0,This study examined the effects of exercise plus a high-protein food supplement containing BCAAs and vitamin D on elderly individuals with decreased physical function. The combination of exercise and supplementation prevented declines in soft lean mass and improved physical performance compared to exercise alone or no intervention.
Association of vitamin E intake in diet and supplements with risk of dementia: A meta-analysis,"Rangyin Zhao, Xiaoyong Han, Hongxia Zhang, Jia Liu, Min Zhang, Weijing Zhao, Shangrong Jiang, Ruilin...",PMC9376618,Frontiers in Aging Neuroscience,2022-08-01,https://doi.org/10.3389/fnagi.2022.955878,"This meta-analysis examined the relationship between vitamin E intake and dementia risk. High vitamin E intake, from both diet and supplements, was found to significantly reduce the risk of dementia and Alzheimer's disease."
Performance and Submaximal Adaptations to Additional Speed-Endurance Training Vs. Continuous Moderate-Intensity Aerobic Training in Male Endurance Athletes,"Vincenzo Rago, Peter Krustrup, Magni Mohr",PMC9465764,Journal of Human Kinetics,2022-09-08,https://doi.org/10.2478/hukin-2022-0060,This study compared speed-endurance training (SET) with moderate-intensity training (MIT) in male endurance athletes. SET led to greater physiological demands and superior improvements in performance and running economy compared to MIT.
"Effects of Acute Beetroot Juice Supplementation and Exercise on Cardiovascular Function in Healthy Men in Preliminary Study: A Randomized, Double-Blinded, Placebo-Controlled, and Crossover Trial","Xie Yuschen, Jae-Ho Choi, Jisoo Seo, Yerin Sun, Eunjoo Lee, Sung-Woo Kim, Hun-Young Park",PMC11241253,PMC,2024-06-21,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11241253/,"This study investigated the effects of beetroot juice supplementation combined with exercise on cardiovascular function in healthy men. Beetroot juice improved exercise capacity and cardiovascular function, including blood pressure and arterial stiffness, compared to a placebo."
"Natural history of retinitis pigmentosa based on genotype, vitamin A/E supplementation, and an electroretinogram biomarker","Jason Comander, Carol Weigel DiFranco, Kit Sanderson, Emily Place, Matthew Maher, Erin Zampaglione, ...",PMC10445682,JCI Insight,2023-08-08,https://doi.org/10.1172/jci.insight.167546,"This study analyzed retinitis pigmentosa progression based on genotype, vitamin supplementation, and electroretinogram data. Genetic subtype and implicit time predict progression, vitamin E is harmful, and vitamin A's benefit is not generally supported."
Effect of Vitamin E Supplementation on Deposition and Gene Expression Profiling of Abdominal Fat in Broiler Chickens,"Min Zhang, Jianlei Li, Yuting Zhu, Qiong Wu, Yan Li, Dingrui Huang, Zhending Gan, Lipeng Zhong, Jing...",PMC7837805,The Journal of Poultry Science,2021-01-25,https://doi.org/10.2141/jpsa.0200011,This study investigated vitamin E's effect on broiler abdominal fat deposition and gene expression. Vitamin E supplementation reduced fat deposition and altered genes involved in fatty acid biosynthesis and lipid metabolism.
Effect of  Nigella sativa  Supplementation on Oxidative Stress and Antioxidant Parameters: A Meta-Analysis of Randomized Controlled Trials,"M. Ardiana, B. S. Pikir, A. Santoso, H. O. Hermawan, M. J. Al-Farabi",PMC7225850,The Scientific World Journal,2020-01-01,https://doi.org/10.1155/2020/2390706,This meta-analysis examined the effect of Nigella sativa supplementation on oxidative stress. Nigella sativa supplementation increased superoxide dismutase levels but did not significantly affect malondialdehyde or total antioxidant capacity.
Effect of Dietary Nitrate and Anthocyanins on Anaerobic Exercise in Untrained Individuals,,PMC7419531,PMC,2020-08-11,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7419531/,
"Low Carbohydrate, High Fat Diet Alters the Oral Microbiome without Negating the Nitrite Response to Beetroot Juice Supplementation","Louise E. Cato, Alannah K. A. McKay, Joanna E. L’Heureux, Anni Vanhatalo, Andrew M. Jones, Christoph...",PMC10745889,PMC,2023-12-16,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10745889/,"A low carbohydrate, high fat diet altered the oral microbiome in athletes. This diet did not negate the nitrite response to beetroot juice supplementation, indicating maintained nitrate reduction capacity."
Effects of vitamin E supplementation on some pregnancy health indices: a randomized clinical trial,"Parvin Bastani, Kobra Hamdi, Fatemeh Abasalizadeh, Nazli Navali",PMC3133513,International Journal of General Medicine,2011-01-01,https://doi.org/10.2147/IJGM.S20107,"This randomized clinical trial investigated vitamin E supplementation's effects on pregnancy health indices. Supplementation did not significantly alter maternal or perinatal outcomes, including preeclampsia risk."
Human skeletal muscle ascorbate is highly responsive to changes in vitamin C intake and plasma concentrations 1 2 3,"Anitra C Carr, Stephanie M Bozonet, Juliet M Pullar, Jeremy W Simcock, Margreet CM Vissers",PMC3607654,PMC,2013-04-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3607654/,Skeletal muscle ascorbate levels were studied in response to vitamin C intake from kiwifruit. Muscle ascorbate concentrations significantly increased with intake and were more responsive than leukocytes.
Effects of dietary vitamin E on muscle vitamin E and fatty acid content in Aohan fine-wool sheep,"Kun Liu, Suyun Ge, Hailing Luo, Dubing Yue, Leyan Yan",PMC3700886,Journal of Animal Science and Biotechnology,2013-01-01,https://doi.org/10.1186/2049-1891-4-21,"This study investigated the effects of dietary vitamin E on muscle composition in Aohan fine-wool sheep. Vitamin E supplementation improved mutton's nutritional value by reducing saturated fatty acids and increasing monounsaturated fatty acids and conjugated linoleic acid, with optimal results at 200 IU/day."
Effect of supplemental vitamin E on the peripheral blood leukocyte population in Japanese Black calves,"Konosuke OTOMARU, Shun SAITO, Karura ENDO, Masayuki KOHIRUIMAKI, Hiromichi OHTSUKA",PMC4565824,The Journal of Veterinary Medical Science,2015-04-03,https://doi.org/10.1292/jvms.15-0060,"Supplemental vitamin E was given to Japanese Black calves, and their peripheral blood leukocyte populations were analyzed. Vitamin E supplementation increased the numbers of CD3+, CD4+, and CD21+ cells."
Circulating nitrate-nitrite reduces oxygen uptake for improving resistance exercise performance after rest time in well-trained CrossFit athletes,"Manuel Vicente Garnacho-Castaño, Sergio Sánchez-Nuño, Lorena Molina-Raya, Teresa Carbonell, José Lui...",PMC9188609,biomedrxiv,2022-06-11,https://doi.org/10.1038/s41598-022-13786-x,"Circulating nitrate-nitrite from beetroot juice was studied in CrossFit athletes performing resistance exercise. Higher NOx reduced oxygen uptake during rest, improving squat performance."
"Beetroot juice and vitamin C co-supplementation enhances anaerobic performance and reduces post-exercise glycemia in wrestlers: a randomized, double-blind, placebo-controlled crossover trial",Maedeh Nojoumi; Ali Jafari; Alireza Hosseini Kakhki; Ali Jafarzadeh Esfehani; Hossein Rafiei; Chad K...,PMC13248408,PMC,2026-04-17,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13248408/,"Wrestling, characterized by high-intensity intermittent efforts, demands exceptional anaerobic power and recovery capacity. Nitrate-rich beetroot juice (BRJ), supplemented with vitamin C, has emerged "
